,angle_deg,freq_THz,trans
1038,-15.23076923076923,282.8571428571429,0.6320472777246796
1037,-15.23076923076923,284.2857142857143,0.6337853068096929
1036,-15.23076923076923,285.7142857142857,0.6330461915039501
1035,-15.23076923076923,287.1428571428571,0.6307351978841129
1034,-15.23076923076923,288.57142857142856,0.6276600566739832
1033,-15.23076923076923,290.0,0.6244887683338414
1132,-14.307692307692308,220.0,0.5356093034900624
1131,-14.307692307692308,221.42857142857144,0.5002137350603717
1130,-14.307692307692308,222.8571428571429,0.4618787111522139
1129,-14.307692307692308,224.28571428571428,0.4220982068858397
1128,-14.307692307692308,225.7142857142857,0.3824205039792635
1127,-14.307692307692308,227.14285714285717,0.3443430484246487
1126,-14.307692307692308,228.57142857142856,0.3092070632121665
1125,-14.307692307692308,230.0,0.2780999113719595
1124,-14.307692307692308,231.42857142857144,0.251773300688098
1123,-14.307692307692308,232.8571428571429,0.2305858472643228
1122,-14.307692307692308,234.28571428571428,0.2144782062198153
1121,-14.307692307692308,235.7142857142857,0.2029868625363033
1120,-14.307692307692308,237.14285714285717,0.1952984946788383
1119,-14.307692307692308,238.57142857142856,0.1903414200027478
1118,-14.307692307692308,240.0,0.1869054975141056
1117,-14.307692307692308,241.42857142857144,0.1837782829994169
1116,-14.307692307692308,242.8571428571429,0.1798836299835799
1115,-14.307692307692308,244.28571428571428,0.174408891761644
1114,-14.307692307692308,245.7142857142857,0.1669077426700089
1113,-14.307692307692308,247.14285714285717,0.1573671543794073
1112,-14.307692307692308,248.57142857142856,0.1462296038983212
1111,-14.307692307692308,250.0,0.1343657183215327
1110,-14.307692307692308,251.42857142857144,0.1229983229555048
1109,-14.307692307692308,252.8571428571429,0.1135853494502174
1108,-14.307692307692308,254.28571428571428,0.1076746760309926
1107,-14.307692307692308,255.7142857142857,0.1067472399373466
1106,-14.307692307692308,257.1428571428572,0.1120651588529331
1105,-14.307692307692308,258.57142857142856,0.1245397456745084
1104,-14.307692307692308,260.0,0.1446314029806252
1103,-14.307692307692308,261.42857142857144,0.1722903421290206
1102,-14.307692307692308,262.8571428571429,0.2069439504518315
1101,-14.307692307692308,264.2857142857143,0.2475328406044964
1100,-14.307692307692308,265.7142857142857,0.2925926709296039
1099,-14.307692307692308,267.1428571428572,0.3403730814212695
1098,-14.307692307692308,268.57142857142856,0.3889798987091415
1097,-14.307692307692308,270.0,0.4365238480050346
1096,-14.307692307692308,271.42857142857144,0.4812594488176965
1095,-14.307692307692308,272.8571428571429,0.5217012992125903
1094,-14.307692307692308,274.2857142857143,0.5567100729230637
1093,-14.307692307692308,275.7142857142857,0.5855453752370195
1092,-14.307692307692308,277.1428571428572,0.607885843821117
1091,-14.307692307692308,278.57142857142856,0.6238184016499776
1090,-14.307692307692308,280.0,0.6337992028185566
1089,-14.307692307692308,281.42857142857144,0.6385896621007418
1088,-14.307692307692308,282.8571428571429,0.6391726425981856
1087,-14.307692307692308,284.2857142857143,0.6366561463383169
1086,-14.307692307692308,285.7142857142857,0.6321737955368909
1085,-14.307692307692308,287.1428571428571,0.6267920250905692
1084,-14.307692307692308,288.57142857142856,0.6214327761296401
1083,-14.307692307692308,290.0,0.6168178792975464
1183,-13.384615384615383,220.0,0.5738988836823311
1182,-13.384615384615383,221.42857142857144,0.5408786972604553
1181,-13.384615384615383,222.8571428571429,0.5044718596379774
1180,-13.384615384615383,224.28571428571428,0.4660296903979801
1179,-13.384615384615383,225.7142857142857,0.4269840919123531
1178,-13.384615384615383,227.14285714285717,0.3887515490304977
1177,-13.384615384615383,228.57142857142856,0.3526332439274954
1176,-13.384615384615383,230.0,0.3197217052654543
1175,-13.384615384615383,231.42857142857144,0.2908229925915668
1174,-13.384615384615383,232.8571428571429,0.2664015425961312
1173,-13.384615384615383,234.28571428571428,0.2465531800094264
1172,-13.384615384615383,235.7142857142857,0.2310103451280184
1171,-13.384615384615383,237.14285714285717,0.2191816619292549
1170,-13.384615384615383,238.57142857142856,0.2102249556182058
1169,-13.384615384615383,240.0,0.2031487447588621
1168,-13.384615384615383,241.42857142857144,0.1969328882751101
1167,-13.384615384615383,242.8571428571429,0.1906556741123349
1166,-13.384615384615383,244.28571428571428,0.183613147845519
1165,-13.384615384615383,245.7142857142857,0.175417117103923
1164,-13.384615384615383,247.14285714285717,0.1660605587710002
1163,-13.384615384615383,248.57142857142856,0.155942405644621
1162,-13.384615384615383,250.0,0.1458474778402688
1161,-13.384615384615383,251.42857142857144,0.1368816329414485
1160,-13.384615384615383,252.8571428571429,0.1303670962052145
1158,-13.384615384615383,254.28571428571428,0.1277080522590896
1157,-13.384615384615383,255.7142857142857,0.1302409814480157
1156,-13.384615384615383,257.1428571428572,0.1390866746808854
1155,-13.384615384615383,258.57142857142856,0.155020531227371
1154,-13.384615384615383,260.0,0.178374766858592
1153,-13.384615384615383,261.42857142857144,0.2089816145017139
1152,-13.384615384615383,262.8571428571429,0.2461618912283321
1151,-13.384615384615383,264.2857142857143,0.2887593594914253
1150,-13.384615384615383,265.7142857142857,0.3352181450341628
1149,-13.384615384615383,267.1428571428572,0.3836974321116024
1148,-13.384615384615383,268.57142857142856,0.4322141253690345
1147,-13.384615384615383,270.0,0.4788002805417772
1146,-13.384615384615383,271.42857142857144,0.5216589324750248
1145,-13.384615384615383,272.8571428571429,0.5593009888863705
1144,-13.384615384615383,274.2857142857143,0.5906481273710361
1143,-13.384615384615383,275.7142857142857,0.6150919337945033
1142,-13.384615384615383,277.1428571428572,0.6325064079461524
1141,-13.384615384615383,278.57142857142856,0.6432174475496086
1140,-13.384615384615383,280.0,0.6479374437975701
1139,-13.384615384615383,281.42857142857144,0.6476751816640206
1138,-13.384615384615383,282.8571428571429,0.6436313663360904
1137,-13.384615384615383,284.2857142857143,0.6370892891398187
1136,-13.384615384615383,285.7142857142857,0.6293091972087465
1135,-13.384615384615383,287.1428571428571,0.6214340649372408
1134,-13.384615384615383,288.57142857142856,0.6144134125439553
1133,-13.384615384615383,290.0,0.6089501987949851
1011,-12.461538461538462,220.0,0.6082890946021451
1232,-12.461538461538462,221.42857142857144,0.5783104695748498
1231,-12.461538461538462,222.8571428571429,0.5447063255086105
1230,-12.461538461538462,224.28571428571428,0.508624787514606
1229,-12.461538461538462,225.7142857142857,0.4712982994134806
1228,-12.461538461538462,227.14285714285717,0.4339742604678008
1227,-12.461538461538462,228.57142857142856,0.3978359823356561
1226,-12.461538461538462,230.0,0.3639219731411017
1225,-12.461538461538462,231.42857142857144,0.3330531396870718
1224,-12.461538461538462,232.8571428571429,0.3057770640246512
1223,-12.461538461538462,234.28571428571428,0.2823365120587931
1222,-12.461538461538462,235.7142857142857,0.2626665794128366
1221,-12.461538461538462,237.14285714285717,0.2464220150585916
1220,-12.461538461538462,238.57142857142856,0.2330334803725158
1219,-12.461538461538462,240.0,0.2217886636254773
1218,-12.461538461538462,241.42857142857144,0.2119311876652359
1217,-12.461538461538462,242.8571428571429,0.2027674080168516
1216,-12.461538461538462,244.28571428571428,0.1937691780299197
1215,-12.461538461538462,245.7142857142857,0.1846601953099042
1214,-12.461538461538462,247.14285714285717,0.1754749884992051
1213,-12.461538461538462,248.57142857142856,0.166582682319097
1212,-12.461538461538462,250.0,0.158671658793193
1211,-12.461538461538462,251.42857142857144,0.1526953545409006
1210,-12.461538461538462,252.8571428571429,0.1497832843063892
1209,-12.461538461538462,254.28571428571428,0.1511249281051894
1208,-12.461538461538462,255.7142857142857,0.1578374112507606
1207,-12.461538461538462,257.1428571428572,0.1708306879504808
1206,-12.461538461538462,258.57142857142856,0.1906855230047592
1205,-12.461538461538462,260.0,0.2175591154757413
1204,-12.461538461538462,261.42857142857144,0.2511302819274127
1203,-12.461538461538462,262.8571428571429,0.2905910989630278
1202,-12.461538461538462,264.2857142857143,0.3346859687044915
1201,-12.461538461538462,265.7142857142857,0.381793640881781
1200,-12.461538461538462,267.1428571428572,0.4300437704446746
1199,-12.461538461538462,268.57142857142856,0.4774572248343425
1198,-12.461538461538462,270.0,0.5220980105578266
1197,-12.461538461538462,271.42857142857144,0.5622237134206997
1196,-12.461538461538462,272.8571428571429,0.5964206181628985
1195,-12.461538461538462,274.2857142857143,0.6237097899270916
1194,-12.461538461538462,275.7142857142857,0.6436123076922468
1193,-12.461538461538462,277.1428571428572,0.6561661161223065
1192,-12.461538461538462,278.57142857142856,0.6618932324446802
1191,-12.461538461538462,280.0,0.6617229450142645
1190,-12.461538461538462,281.42857142857144,0.6568823907932902
1189,-12.461538461538462,282.8571428571429,0.648769136882937
1188,-12.461538461538462,284.2857142857143,0.6388207389907539
1187,-12.461538461538462,285.7142857142857,0.6283943102344738
1186,-12.461538461538462,287.1428571428571,0.6186659977555891
1185,-12.461538461538462,288.57142857142856,0.610556902337389
1184,-12.461538461538462,290.0,0.6046888786215073
1283,-11.538461538461538,220.0,0.6398235281961369
1282,-11.538461538461538,221.42857142857144,0.613284963122496
1281,-11.538461538461538,222.8571428571429,0.5829423492441451
1280,-11.538461538461538,224.28571428571428,0.5497596344050114
1279,-11.538461538461538,225.7142857142857,0.514770512827863
1278,-11.538461538461538,227.14285714285717,0.4790299556347018
1277,-11.538461538461538,228.57142857142856,0.443560041488435
1276,-11.538461538461538,230.0,0.4092925568982776
1275,-11.538461538461538,231.42857142857144,0.377013332540365
1274,-11.538461538461538,232.8571428571429,0.3473150874297203
1273,-11.538461538461538,234.28571428571428,0.3205658685025622
1272,-11.538461538461538,235.7142857142857,0.2968987841074264
1271,-11.538461538461538,237.14285714285717,0.2762260419298015
1270,-11.538461538461538,238.57142857142856,0.2582770639437248
1268,-11.538461538461538,240.0,0.2426573617998469
1267,-11.538461538461538,241.42857142857144,0.2289223109936551
1266,-11.538461538461538,242.8571428571429,0.2166580662869983
1265,-11.538461538461538,244.28571428571428,0.2055606301849085
1264,-11.538461538461538,245.7142857142857,0.1955036376740999
1263,-11.538461538461538,247.14285714285717,0.1865859873388058
1262,-11.538461538461538,248.57142857142856,0.1791522123091426
1261,-11.538461538461538,250.0,0.1737813617019868
1260,-11.538461538461538,251.42857142857144,0.1712437393300128
1259,-11.538461538461538,252.8571428571429,0.1724285247402619
1258,-11.538461538461538,254.28571428571428,0.1782485739344742
1257,-11.538461538461538,255.7142857142857,0.1895313290243763
1256,-11.538461538461538,257.1428571428572,0.2069067507604437
1255,-11.538461538461538,258.57142857142856,0.2307045042451523
1254,-11.538461538461538,260.0,0.2608730045825024
1253,-11.538461538461538,261.42857142857144,0.2969318363917858
1252,-11.538461538461538,262.8571428571429,0.3379660099839466
1251,-11.538461538461538,264.2857142857143,0.382665507767016
1250,-11.538461538461538,265.7142857142857,0.4294073830021431
1249,-11.538461538461538,267.1428571428572,0.4763717096935211
1248,-11.538461538461538,268.57142857142856,0.5216784233462387
1247,-11.538461538461538,270.0,0.5635303977549216
1246,-11.538461538461538,271.42857142857144,0.6003488511468437
1245,-11.538461538461538,272.8571428571429,0.6308894464041103
1244,-11.538461538461538,274.2857142857143,0.6543301312567156
1243,-11.538461538461538,275.7142857142857,0.6703241791546554
